attendance,quiz1,quiz2,quiz3,quiz4,assignment1,assignment2,assignment3,assignment4,midterm,final_exam,pass_fail,needs_support
100.0,71.16,88.94,100.0,80.39,94.65,94.31,97.15,87.6,100.0,100.0,1,0
76.7,82.31,71.3,69.11,72.62,87.35,77.6,85.22,88.93,82.05,73.16,1,0
40.0,42.57,43.25,66.63,40.63,55.89,49.94,47.94,51.95,46.28,31.68,0,1
40.0,17.15,21.56,32.3,29.32,34.53,26.02,37.72,20.71,17.09,23.59,0,1
57.38,54.74,43.07,47.74,45.44,59.1,50.1,52.02,54.61,57.24,52.47,1,1
40.0,49.37,30.43,52.62,48.3,64.18,54.65,42.17,46.62,38.95,36.13,0,1
40.0,35.43,32.5,44.73,37.37,39.72,36.51,37.55,45.03,18.26,58.48,1,1
52.26,65.54,65.33,50.15,48.16,46.51,62.86,68.43,59.03,59.31,52.79,1,1
72.19,77.23,88.67,88.97,69.24,81.61,76.71,90.23,80.58,84.34,59.15,1,0
98.53,100.0,100.0,99.14,91.32,100.0,94.12,100.0,94.6,100.0,100.0,1,0
93.29,87.91,74.99,90.34,100.0,92.14,100.0,100.0,95.35,94.99,100.0,1,0
63.52,63.27,64.61,59.04,78.49,75.94,82.38,76.6,74.08,70.71,56.5,1,1
99.35,100.0,100.0,100.0,100.0,100.0,100.0,87.56,100.0,93.29,100.0,1,0
58.93,47.11,58.52,63.11,47.1,45.85,64.87,62.22,66.34,62.38,51.7,1,1
100.0,84.06,74.36,88.46,100.0,97.62,99.79,95.15,100.0,83.7,65.28,1,0
40.06,53.62,52.39,49.53,62.91,41.22,55.16,72.69,54.4,54.88,45.9,0,1
40.0,25.84,8.48,17.04,5.59,29.79,28.87,4.87,13.58,6.59,21.74,0,1
86.8,86.87,100.0,93.04,65.07,99.45,99.73,88.3,100.0,76.1,81.88,1,0
81.64,100.0,98.89,71.31,86.74,83.02,95.53,86.16,95.04,77.62,95.41,1,0
40.0,47.01,32.77,39.94,35.1,53.56,59.07,64.3,62.12,50.18,38.28,0,1
44.57,51.91,63.74,64.43,77.33,50.45,63.3,68.63,65.67,63.75,58.36,1,1
90.11,100.0,75.9,79.86,87.63,86.99,98.84,85.39,88.82,83.32,89.11,1,0
40.0,44.17,29.08,51.59,34.99,53.99,53.61,41.88,46.21,35.45,36.08,0,1
42.63,55.87,48.7,53.55,52.35,43.48,48.24,49.38,70.52,49.54,55.96,1,1
98.28,90.4,83.43,67.45,82.02,97.55,96.81,86.42,70.82,80.74,98.68,1,0
40.0,34.52,35.55,13.34,18.55,41.46,36.88,41.05,41.96,14.49,21.83,0,1
64.88,58.44,38.07,51.63,59.9,47.13,57.51,33.94,56.17,54.6,53.75,1,1
45.62,44.98,29.49,43.4,67.14,47.8,49.33,43.41,59.57,64.33,60.29,1,1
40.0,47.72,40.59,6.93,30.88,37.21,40.41,23.67,18.97,12.44,24.28,0,1
40.0,11.6,39.68,30.01,43.59,39.16,35.8,32.12,33.94,19.53,39.02,0,1
61.52,37.67,33.56,51.81,77.15,53.28,44.96,55.41,57.88,53.91,50.63,1,1
40.0,40.13,48.19,55.54,49.06,52.27,38.82,56.23,45.02,42.69,58.74,1,1
68.86,63.86,77.49,80.93,79.36,82.23,78.75,89.13,81.15,85.56,81.46,1,0
40.0,9.24,0.0,5.03,31.11,14.73,22.06,33.98,19.57,16.53,19.43,0,1
40.0,54.04,52.32,48.29,49.5,43.97,43.12,50.76,50.87,67.99,55.6,1,1
65.72,98.94,82.81,100.0,97.91,90.88,97.29,100.0,85.59,72.99,93.57,1,0
45.19,31.35,51.55,48.34,38.18,53.03,58.35,61.36,49.72,45.38,44.87,0,1
40.0,25.41,26.55,29.55,27.06,20.37,28.75,39.95,34.79,36.22,29.63,0,1
79.69,97.83,93.84,88.45,88.26,100.0,99.36,95.44,100.0,73.87,70.55,1,0
53.54,69.47,48.4,72.2,62.1,71.8,52.14,55.27,70.63,50.11,66.04,1,1
40.0,20.19,25.75,4.82,6.99,24.51,18.92,27.37,28.83,38.23,9.93,0,1
85.43,81.64,76.88,100.0,82.36,88.26,100.0,74.42,91.02,84.29,88.44,1,0
75.64,80.57,58.95,97.9,86.89,84.83,92.51,72.29,100.0,85.92,86.24,1,0
40.0,27.46,27.14,25.91,37.33,38.58,44.53,29.81,24.85,47.31,19.81,0,1
88.35,79.29,91.23,76.37,70.65,80.67,86.44,71.17,95.92,79.85,82.13,1,0
47.68,50.97,37.66,36.21,41.85,57.07,58.21,57.37,48.12,57.15,58.25,1,1
75.18,88.21,67.46,89.84,80.35,73.02,83.07,70.96,64.91,63.6,80.75,1,0
89.96,98.59,93.54,75.33,93.57,100.0,88.85,82.53,99.6,80.78,71.56,1,0
59.91,30.54,64.71,71.96,53.67,58.83,78.82,82.81,74.35,41.37,49.67,0,1
76.98,79.06,89.2,96.81,82.16,82.16,86.42,92.03,95.96,86.25,94.44,1,0
40.0,28.14,35.85,24.61,51.31,29.1,27.49,28.93,31.96,13.76,38.29,0,1
46.78,47.04,41.25,50.55,36.99,55.8,49.83,61.85,42.94,54.98,34.11,0,1
100.0,82.56,98.98,78.91,75.39,90.05,85.12,89.56,96.32,91.31,82.08,1,0
40.0,37.93,57.54,52.7,48.28,47.61,48.84,33.07,51.7,37.38,45.59,0,1
60.05,34.35,41.47,54.85,45.27,43.74,50.47,38.18,45.79,16.64,44.78,0,1
59.23,67.21,52.52,39.53,63.82,73.89,52.46,57.04,74.35,68.28,45.11,0,1
78.4,100.0,100.0,100.0,100.0,100.0,99.74,100.0,100.0,100.0,100.0,1,0
40.0,32.62,16.63,26.55,41.11,26.18,27.66,20.34,4.69,58.47,27.11,0,1
57.62,42.11,42.36,43.53,52.36,55.22,58.19,39.97,49.54,24.2,43.95,0,1
45.49,55.03,54.41,63.14,42.63,62.42,41.04,50.09,58.48,38.84,60.97,1,1
40.0,40.11,45.76,47.45,37.72,51.34,60.65,36.41,30.29,47.62,32.99,0,1
40.0,14.62,27.22,37.16,16.1,31.46,39.5,26.99,33.99,22.19,20.91,0,1
74.57,64.25,65.88,74.15,63.74,56.42,77.68,79.05,71.11,40.05,62.94,1,1
66.41,64.11,69.06,66.84,68.85,67.46,85.81,72.08,61.41,71.9,78.82,1,0
79.71,97.37,83.69,89.56,100.0,86.25,100.0,97.13,100.0,88.56,87.21,1,0
56.95,59.55,61.99,65.3,77.65,70.37,67.63,72.66,83.04,70.45,71.09,1,1
61.75,64.95,75.98,72.18,64.39,85.28,68.36,70.15,78.62,58.83,84.5,1,1
84.49,86.78,85.1,89.3,92.0,95.62,90.97,96.18,94.15,81.66,79.18,1,0
98.68,100.0,83.29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.03,1,0
40.0,31.76,34.25,37.45,49.8,35.4,46.96,42.59,43.61,21.37,24.36,0,1
42.77,37.81,40.02,43.7,40.8,43.42,47.13,34.64,36.92,0.0,19.32,0,1
45.83,38.93,40.33,51.15,52.33,51.74,39.04,56.17,49.58,31.43,45.84,0,1
43.68,54.64,24.41,9.31,50.52,58.76,61.64,60.7,63.18,39.23,39.53,0,1
87.92,95.46,72.29,76.32,79.04,86.29,84.19,76.72,81.81,73.7,90.24,1,0
100.0,99.38,95.52,100.0,88.99,91.0,96.52,100.0,100.0,63.4,100.0,1,0
50.48,57.13,34.86,53.94,41.45,44.94,64.63,55.98,44.73,41.24,57.72,1,1
40.0,18.7,22.09,46.05,29.94,25.46,22.8,27.7,24.43,46.12,21.86,0,1
78.43,73.83,68.61,79.76,70.38,87.56,85.25,78.37,77.91,51.86,79.81,1,0
51.11,68.18,60.29,44.07,49.32,53.41,50.87,83.69,67.09,68.46,64.71,1,1
52.81,69.62,54.6,53.19,66.27,68.34,61.39,47.7,57.8,47.22,54.03,1,1
86.86,73.47,100.0,100.0,100.0,84.93,94.95,88.63,100.0,100.0,90.01,1,0
51.76,45.78,55.53,78.5,44.43,59.0,78.16,70.36,60.99,44.69,49.28,0,1
100.0,82.46,81.27,100.0,93.33,81.96,86.69,95.8,90.74,85.1,93.17,1,0
76.5,98.14,78.1,90.61,78.37,84.89,67.0,79.2,89.03,74.4,70.33,1,0
40.0,25.84,26.62,14.33,3.67,31.43,30.85,58.55,29.76,5.6,41.63,0,1
40.0,17.24,41.09,24.87,33.9,34.49,25.82,23.1,34.89,45.19,36.28,0,1
40.0,56.14,26.15,40.51,34.94,52.37,54.04,52.0,39.47,26.48,42.13,0,1
40.0,45.24,38.6,26.57,21.76,32.61,47.99,28.72,40.57,51.16,35.27,0,1
72.95,88.42,100.0,100.0,87.29,94.0,74.46,88.35,92.29,80.09,91.56,1,0
72.93,73.62,68.83,84.56,81.75,70.85,79.58,86.57,92.25,88.96,81.32,1,0
61.02,65.78,44.54,40.79,50.38,50.63,82.49,61.85,66.75,47.73,55.54,1,1
71.31,54.03,60.09,57.08,65.63,74.46,83.3,80.31,81.12,59.3,72.13,1,0
40.0,38.88,29.82,45.35,43.7,33.77,40.01,46.48,36.93,16.98,37.51,0,1
40.0,12.46,3.63,15.07,32.77,13.05,21.5,24.06,8.53,26.79,10.15,0,1
40.72,66.42,62.32,42.17,54.07,63.38,52.29,43.08,64.82,73.07,64.61,1,1
40.0,33.4,48.83,42.49,32.16,57.34,67.08,55.99,65.87,51.13,46.92,0,1
42.43,42.51,31.45,29.41,52.73,40.19,48.03,44.83,43.36,36.91,46.67,0,1
52.95,54.38,76.51,71.36,63.34,64.5,66.42,92.61,56.97,53.74,60.21,1,1
40.0,14.38,34.06,30.65,31.12,33.75,38.92,30.16,28.2,6.97,31.07,0,1
40.0,42.2,17.81,39.86,39.53,27.34,33.87,36.7,21.28,13.51,39.67,0,1
47.68,57.32,47.81,32.66,49.72,54.44,43.51,42.48,47.3,32.05,39.13,0,1
92.75,97.49,100.0,86.93,96.38,94.63,96.78,98.25,98.48,100.0,98.02,1,0
56.34,49.78,63.58,74.65,59.25,65.6,75.14,67.16,64.48,48.97,55.79,1,1
84.35,65.33,76.28,66.97,89.07,87.52,70.96,89.14,76.09,93.91,73.22,1,0
40.0,28.99,20.28,15.56,22.77,39.15,30.73,22.73,21.12,25.96,9.95,0,1
98.77,100.0,96.79,97.01,93.52,100.0,97.54,100.0,100.0,100.0,100.0,1,0
40.0,22.71,27.57,25.8,17.87,39.33,29.83,28.31,23.34,39.16,17.29,0,1
53.17,59.92,73.46,55.07,67.63,70.28,52.01,62.69,63.77,55.46,49.86,0,1
40.0,2.65,0.0,0.0,13.1,5.81,14.94,17.64,10.63,0.0,0.0,0,1
40.0,31.93,44.06,37.61,27.64,53.41,39.55,45.35,45.96,40.81,21.17,0,1
40.0,47.54,27.31,36.7,24.67,41.12,47.53,53.43,45.34,19.72,34.97,0,1
84.86,95.78,90.24,80.71,63.86,92.76,83.38,75.89,87.59,79.07,63.52,1,0
96.76,100.0,87.56,100.0,95.81,100.0,100.0,100.0,100.0,94.39,100.0,1,0
69.6,69.38,59.55,51.09,40.53,56.65,65.24,65.31,48.46,37.67,60.55,1,1
55.18,69.81,59.78,55.79,73.38,77.82,65.67,72.27,70.07,64.66,66.67,1,1
48.35,22.99,38.14,50.78,41.31,44.57,45.54,42.61,49.98,48.17,27.55,0,1
74.12,74.5,66.78,92.93,80.63,79.1,73.16,88.54,82.38,67.6,76.17,1,0
93.78,100.0,71.09,94.84,97.05,100.0,100.0,100.0,93.31,100.0,100.0,1,0
47.5,46.77,60.75,47.43,64.89,39.4,60.27,51.54,44.81,54.46,43.2,0,1
96.31,80.75,78.05,87.09,92.07,100.0,95.87,86.74,90.1,82.42,82.39,1,0
46.19,37.93,54.26,62.01,52.46,53.94,52.87,59.16,48.71,43.07,43.14,0,1
40.0,14.62,14.24,13.43,9.2,26.29,39.2,27.29,27.46,1.15,4.09,0,1
79.26,94.27,80.36,84.02,89.27,78.69,96.93,73.95,90.59,63.61,90.76,1,0
40.0,50.55,52.12,40.38,45.45,65.94,65.02,63.08,59.1,30.95,37.58,0,1
40.0,0.0,7.54,0.72,15.1,20.72,28.01,28.42,26.43,15.23,36.33,0,1
40.0,19.52,39.41,24.7,20.97,5.92,32.0,29.41,22.91,13.99,11.61,0,1
51.14,58.62,50.1,70.68,58.57,48.91,54.14,56.02,47.65,52.01,57.83,1,1
47.33,30.51,37.45,36.31,43.5,42.29,42.62,55.55,59.19,23.34,32.59,0,1
40.0,13.37,27.55,31.18,17.94,54.47,40.51,40.82,50.82,35.45,42.29,0,1
66.07,80.25,64.9,64.03,52.51,56.89,63.75,69.57,72.36,68.76,71.44,1,0
40.0,38.49,49.13,55.23,39.61,31.9,50.82,56.04,51.85,57.46,47.86,0,1
94.06,86.51,85.27,87.84,95.28,89.23,96.02,95.13,100.0,71.26,100.0,1,0
40.0,15.28,4.89,7.55,3.67,32.99,12.5,20.34,27.71,20.72,0.0,0,1
81.54,78.72,71.71,73.45,94.61,79.07,67.18,79.71,88.37,40.55,84.66,1,0
64.29,41.01,44.28,64.11,38.66,61.37,63.35,60.63,61.0,55.22,55.64,1,1
89.59,100.0,69.32,84.8,84.5,98.65,96.68,95.58,87.44,100.0,83.29,1,0
48.71,46.24,53.26,53.3,77.16,59.39,71.22,52.15,58.59,38.1,42.31,0,1
43.08,50.93,42.67,51.53,68.14,65.12,68.63,59.71,56.03,46.98,53.88,1,1
62.88,55.47,86.26,55.22,62.03,85.67,57.43,91.16,70.88,82.66,70.41,1,1
40.0,21.32,0.0,0.0,14.19,19.26,19.76,27.38,0.98,0.0,26.85,0,1
40.0,30.2,28.96,20.38,37.07,33.72,53.69,46.12,49.63,17.93,46.56,0,1
63.27,86.62,87.09,90.82,93.08,97.06,88.4,83.94,100.0,66.99,75.35,1,1
79.48,73.24,73.05,62.47,79.64,75.92,68.26,83.27,77.38,57.35,66.85,1,0
100.0,96.97,87.05,86.17,91.1,92.19,100.0,98.07,100.0,100.0,95.84,1,0
44.95,31.98,44.57,32.54,47.01,38.36,43.8,47.53,51.22,52.87,56.04,1,1
93.62,85.14,87.03,92.64,80.64,100.0,100.0,92.08,98.83,96.81,99.75,1,0
66.59,80.19,91.07,64.26,77.44,91.45,85.78,74.72,82.65,88.88,85.14,1,0
79.13,93.01,65.8,86.39,90.44,79.58,91.57,78.76,88.34,75.17,87.86,1,0
40.0,21.94,12.73,18.67,14.16,30.01,25.34,26.91,31.02,16.21,17.29,0,1
46.61,72.27,36.59,58.52,58.76,64.28,58.69,50.99,64.51,65.3,50.75,1,1
88.5,100.0,85.69,84.93,100.0,100.0,100.0,100.0,100.0,99.94,79.7,1,0
58.17,57.75,66.43,68.06,49.52,64.11,60.58,55.29,67.56,47.61,67.91,1,1
89.02,83.24,90.21,72.61,100.0,97.71,98.44,92.32,99.16,85.77,93.82,1,0
40.0,40.91,31.36,45.07,39.34,42.94,45.23,45.48,45.46,56.1,48.48,0,1
79.99,63.67,76.77,64.8,72.09,83.54,80.09,82.42,79.93,68.13,77.41,1,0
42.15,51.3,49.68,41.04,49.69,53.29,60.82,57.71,53.12,54.51,53.92,1,1
66.58,79.67,79.02,78.88,59.71,70.68,71.39,83.1,86.42,66.6,62.46,1,0
40.0,45.7,56.63,28.67,64.01,29.94,60.31,40.71,56.57,32.89,48.22,0,1
40.0,14.11,2.38,19.14,10.86,32.73,22.46,31.66,26.57,27.85,1.25,0,1
40.0,56.8,45.18,35.99,41.5,53.34,57.41,55.91,53.14,57.11,38.21,0,1
82.35,60.38,78.61,80.73,58.97,81.49,74.47,100.0,92.97,77.36,98.31,1,0
49.79,44.97,45.98,28.78,53.56,37.33,47.54,41.36,42.5,26.22,51.59,1,1
40.0,6.57,22.45,22.93,18.69,33.89,15.27,30.92,39.6,14.11,36.85,0,1
64.05,42.54,50.85,58.13,34.4,44.75,57.63,46.8,63.16,30.87,54.29,1,1
40.0,19.61,32.71,37.31,8.02,36.36,31.83,26.17,32.26,42.81,33.18,0,1
45.56,37.54,31.35,42.36,38.94,58.47,41.43,48.11,41.51,51.17,32.95,0,1
83.42,36.87,88.87,68.79,88.52,81.26,80.88,72.89,82.6,81.58,76.4,1,0
69.6,66.18,64.22,72.68,77.23,72.86,69.51,69.16,80.51,69.93,61.46,1,0
77.43,91.38,92.6,81.93,89.76,90.16,100.0,97.19,97.17,77.64,76.78,1,0
40.0,36.79,38.43,28.24,35.42,37.4,44.46,39.36,36.18,44.56,38.58,0,1
40.0,25.23,5.44,29.32,9.64,17.04,23.05,26.2,19.85,21.44,18.42,0,1
43.99,44.06,50.46,57.01,47.77,55.16,36.22,51.6,71.17,34.4,35.41,0,1
40.0,29.85,32.81,38.39,31.72,44.05,28.72,25.69,23.34,33.23,28.1,0,1
89.69,89.0,75.39,84.0,70.47,81.73,83.28,80.63,92.28,96.3,69.88,1,0
80.84,78.75,100.0,86.17,82.53,85.56,91.23,91.36,89.18,88.68,87.04,1,0
48.32,43.97,53.75,47.09,35.69,52.08,60.76,37.78,51.59,43.22,44.48,0,1
100.0,89.2,100.0,100.0,77.18,100.0,100.0,100.0,100.0,90.6,100.0,1,0
80.99,75.07,65.27,92.07,100.0,99.14,90.65,92.64,90.01,79.7,97.42,1,0
93.72,95.02,100.0,97.31,100.0,89.22,94.16,100.0,100.0,97.47,100.0,1,0
87.1,84.63,81.89,92.15,96.48,99.59,91.49,88.7,91.98,94.94,88.49,1,0
53.03,59.82,49.88,54.72,60.52,54.56,57.59,57.3,65.22,66.72,54.63,1,1
76.31,84.19,81.31,86.72,83.76,78.12,91.19,87.26,100.0,87.39,83.89,1,0
52.72,56.24,46.57,36.98,70.14,51.71,59.95,47.14,71.44,57.06,41.55,0,1
75.12,51.76,78.84,67.0,70.1,79.16,71.9,82.49,73.96,57.41,81.6,1,0
95.51,93.6,89.83,99.43,88.49,100.0,95.53,100.0,100.0,80.09,84.35,1,0
40.0,39.6,36.46,37.04,25.51,35.58,31.63,37.49,41.68,42.59,41.51,0,1
40.0,13.25,10.19,10.85,3.92,11.95,4.16,0.0,8.94,0.0,0.0,0,1
40.0,26.9,41.33,40.46,37.2,33.49,49.78,38.19,34.43,41.81,49.32,0,1
60.15,68.56,77.62,72.79,63.62,79.28,59.32,71.17,61.41,68.67,60.96,1,1
59.42,61.39,71.26,70.53,69.51,74.33,79.84,70.75,58.14,79.89,49.29,0,1
40.0,52.9,42.52,58.54,36.89,50.94,59.69,56.18,63.11,74.32,58.27,1,1
94.85,80.54,76.95,79.8,84.41,97.37,85.46,100.0,81.08,46.11,81.55,1,0
100.0,100.0,94.65,100.0,95.77,98.35,100.0,80.83,100.0,91.26,90.81,1,0
40.0,23.98,37.74,17.71,37.73,31.53,41.26,29.72,32.39,32.45,24.97,0,1
40.0,35.8,23.0,22.41,24.19,34.56,31.9,25.13,31.55,28.34,17.51,0,1
76.68,100.0,97.83,85.34,92.21,100.0,100.0,94.8,100.0,100.0,94.02,1,0
40.0,17.78,30.35,8.42,21.04,21.85,32.94,27.71,30.91,11.45,12.15,0,1
40.0,18.78,18.22,25.93,44.04,22.33,40.48,37.7,36.61,16.31,32.06,0,1
40.0,37.15,34.34,42.98,38.8,35.64,45.36,19.27,31.0,44.34,54.77,1,1
75.41,58.81,54.27,61.41,62.72,77.35,75.87,61.97,77.68,51.53,53.97,1,0
40.0,45.11,10.71,38.54,35.59,55.03,29.17,45.08,45.41,39.82,31.85,0,1
40.0,25.35,20.51,11.14,15.63,28.71,20.86,8.25,5.36,21.95,2.72,0,1
72.91,87.8,66.05,66.7,73.53,60.71,71.23,80.95,93.14,94.49,61.1,1,0
50.37,34.1,50.3,32.54,42.75,76.31,70.76,77.06,66.4,45.87,53.01,1,1
77.23,64.0,94.76,79.05,65.87,84.84,80.64,88.45,80.89,53.21,75.6,1,0
40.0,14.73,24.74,23.85,31.12,40.48,31.84,31.05,27.67,37.22,26.94,0,1
49.13,49.2,33.91,23.32,30.61,57.06,29.54,41.19,26.73,50.16,49.79,0,1
79.05,94.42,100.0,80.81,99.32,90.65,88.81,98.86,95.13,68.99,82.42,1,0
100.0,87.74,100.0,93.15,83.56,99.39,100.0,100.0,92.47,81.72,91.86,1,0
40.0,0.0,0.0,0.0,0.0,9.14,0.0,17.91,4.95,1.75,0.0,0,1
40.0,23.09,31.25,26.2,19.77,13.63,21.97,19.34,25.56,28.56,28.21,0,1
45.16,38.09,46.47,33.33,32.37,49.25,46.49,55.02,53.55,44.27,40.24,0,1
47.71,54.4,50.38,55.25,54.01,59.7,47.9,53.22,58.94,62.12,47.6,0,1
47.92,40.96,48.33,54.5,56.32,35.26,63.47,47.06,47.92,90.05,57.82,1,1
97.07,92.77,92.57,100.0,97.05,100.0,100.0,100.0,93.19,86.77,100.0,1,0
40.0,67.95,44.21,40.31,32.74,52.6,59.84,37.09,38.74,7.16,50.64,1,1
40.0,25.47,15.21,34.0,24.67,40.11,42.61,43.76,29.58,55.71,34.32,0,1
66.76,74.13,89.26,68.18,70.22,58.89,73.25,72.16,72.16,70.24,65.62,1,0
69.53,62.59,84.83,60.33,67.85,76.23,69.12,84.07,90.81,86.24,75.58,1,0
40.0,39.35,22.27,23.87,30.26,30.86,9.38,22.31,31.27,30.78,39.13,0,1
99.99,96.49,87.02,100.0,83.98,100.0,100.0,100.0,100.0,100.0,83.68,1,0
47.43,66.34,60.81,65.93,47.76,65.41,63.77,100.0,63.36,60.09,66.05,1,1
49.76,67.17,57.82,58.25,55.63,65.09,71.83,65.18,53.83,74.82,77.37,1,1
76.39,69.67,73.26,73.71,66.34,70.06,78.87,60.67,70.73,88.52,95.32,1,0
42.13,42.58,26.25,46.07,58.36,60.4,60.72,58.36,60.81,55.27,50.79,1,1
87.75,84.73,79.98,90.85,81.54,100.0,93.04,86.33,95.91,77.78,76.79,1,0
54.98,63.66,60.51,65.57,49.83,75.12,59.51,39.46,56.21,18.66,43.66,0,1
40.0,0.0,6.15,3.89,2.81,14.5,4.53,13.2,0.0,3.57,1.84,0,1
40.0,20.23,56.17,39.39,32.38,44.36,43.77,34.97,61.63,43.06,15.28,0,1
100.0,91.5,94.0,96.51,84.52,100.0,100.0,99.15,100.0,99.92,100.0,1,0
52.45,73.98,47.15,76.55,48.82,70.84,62.05,57.51,65.83,77.11,64.96,1,1
40.0,34.3,36.75,27.48,31.39,31.58,34.85,28.41,35.73,35.66,33.71,0,1
77.65,88.0,97.57,91.72,83.78,93.29,88.07,92.01,79.87,92.15,75.45,1,0
40.0,7.1,18.89,9.68,0.0,0.95,18.92,23.19,11.32,17.25,16.91,0,1
91.48,92.59,86.5,87.47,94.31,76.99,93.32,100.0,90.06,100.0,100.0,1,0
40.0,19.51,17.25,29.87,12.24,30.96,40.17,35.15,20.88,44.31,28.09,0,1
85.13,83.77,85.44,86.38,70.66,91.71,91.4,84.35,86.87,79.49,87.43,1,0
63.15,68.93,54.34,44.14,60.51,68.89,53.54,78.5,60.39,74.73,79.62,1,1
85.23,90.55,86.26,76.58,92.44,83.31,98.22,87.58,83.21,63.46,71.14,1,0
40.0,22.88,26.5,47.66,25.02,40.72,34.11,28.97,34.15,31.56,22.33,0,1
40.0,46.36,44.35,38.41,39.98,54.55,65.92,43.96,42.71,51.97,62.41,1,1
42.83,36.57,35.71,32.44,23.84,18.09,34.74,31.69,20.05,40.54,43.41,0,1
72.01,53.52,66.51,78.03,70.21,72.57,68.05,78.69,48.23,46.25,70.54,1,1
40.0,35.88,17.01,33.12,35.08,40.58,18.61,24.94,37.34,34.59,27.0,0,1
40.0,1.05,19.44,25.32,13.13,16.49,16.73,34.11,15.41,2.17,12.88,0,1
40.0,36.25,45.84,28.25,32.41,42.23,33.18,43.33,30.16,13.94,31.6,0,1
40.0,21.91,8.96,0.0,9.21,16.98,0.0,10.17,10.37,12.38,10.59,0,1
40.0,37.76,22.66,33.82,38.99,42.95,39.11,57.83,46.81,54.92,56.64,1,1
40.88,45.62,27.47,23.17,43.49,39.31,43.58,48.51,49.05,39.73,34.68,0,1
59.06,60.91,36.32,48.92,57.98,58.03,47.24,44.04,38.05,47.35,41.97,0,1
40.0,20.9,11.93,19.99,40.17,28.22,32.61,2.98,29.37,11.88,12.65,0,1
40.0,27.73,41.44,36.58,42.22,28.91,33.44,48.96,40.39,27.15,45.11,0,1
40.0,19.08,0.0,0.0,0.0,7.47,9.81,0.0,1.43,10.84,0.0,0,1
69.96,83.35,58.71,83.06,40.08,91.34,82.5,87.2,83.97,63.29,69.53,1,0
63.62,73.34,56.67,61.45,68.75,78.92,64.69,75.77,63.7,72.13,89.87,1,1
95.43,83.84,95.23,92.17,100.0,93.1,100.0,82.31,100.0,100.0,90.14,1,0
65.32,61.82,84.79,81.35,42.41,82.07,72.37,71.98,80.3,84.45,71.37,1,0
75.37,64.08,82.86,59.05,64.04,98.36,62.24,77.59,69.91,53.07,58.65,1,0
94.19,93.42,100.0,98.84,93.08,100.0,100.0,100.0,100.0,89.77,100.0,1,0
93.72,100.0,100.0,98.4,100.0,100.0,100.0,100.0,93.51,98.0,100.0,1,0
40.0,32.0,19.83,20.02,32.52,22.44,27.25,43.04,35.37,28.36,39.71,0,1
80.34,82.41,63.83,62.96,56.97,72.94,84.82,84.37,82.75,78.53,62.78,1,0
97.48,90.5,79.18,97.81,91.8,100.0,100.0,100.0,100.0,100.0,93.84,1,0
40.0,11.5,7.07,15.45,24.17,29.9,23.13,20.45,23.23,0.58,19.47,0,1
46.8,45.24,58.24,45.32,53.76,56.34,57.37,63.75,67.67,53.05,51.42,1,1
79.33,92.7,88.29,95.54,98.83,81.54,83.35,82.2,97.4,70.61,74.7,1,0
72.71,63.85,83.36,87.41,76.04,80.12,78.12,84.51,67.51,77.49,81.15,1,0
67.55,86.1,61.46,64.96,92.06,72.52,84.51,60.56,81.3,66.85,77.97,1,0
65.21,81.31,63.55,65.5,75.48,86.85,81.96,81.47,84.97,68.88,87.48,1,0
40.0,42.09,47.17,20.23,44.06,38.21,33.37,54.06,33.92,35.12,60.19,1,1
85.38,72.37,78.11,84.69,95.58,85.09,81.38,87.5,81.36,89.49,74.21,1,0
58.13,50.79,52.77,56.45,55.92,65.23,73.95,59.24,70.84,67.92,57.61,1,1
40.0,33.71,31.77,33.05,35.91,29.18,29.44,37.51,41.02,36.42,16.34,0,1
90.13,94.18,100.0,100.0,91.97,95.2,100.0,100.0,94.85,76.94,100.0,1,0
57.11,66.24,62.16,45.55,58.6,68.7,72.65,51.32,68.63,54.53,64.01,1,1
48.59,42.56,51.12,61.59,46.97,44.41,56.74,44.61,50.26,56.8,49.16,0,1
81.23,89.65,85.99,93.02,82.19,96.78,92.48,94.17,96.9,87.06,79.96,1,0
40.0,25.5,33.16,39.74,18.87,35.31,39.73,35.97,28.42,18.29,34.05,0,1
79.54,94.76,73.37,77.74,70.63,81.51,80.57,100.0,78.66,79.9,95.44,1,0
40.0,36.72,53.29,39.37,34.75,36.95,43.93,42.83,47.18,47.81,31.56,0,1
40.0,5.16,11.72,0.0,5.28,19.83,18.52,7.44,19.81,0.0,1.95,0,1
65.96,81.45,66.43,84.15,70.12,76.59,74.22,73.86,79.14,75.74,73.78,1,0
40.0,22.01,19.84,33.02,49.14,40.7,24.24,41.05,34.98,27.89,24.49,0,1
40.76,44.47,49.93,25.74,30.49,50.89,52.12,48.93,33.65,43.23,46.46,0,1
40.0,15.42,13.96,19.7,19.26,26.35,10.47,17.16,35.26,2.71,20.04,0,1
91.11,100.0,100.0,80.76,93.68,89.15,93.41,96.04,97.81,91.11,95.47,1,0
81.33,73.73,66.78,84.8,81.26,97.31,88.72,91.48,94.56,70.74,87.31,1,0
62.52,78.02,76.74,83.67,78.22,68.64,72.06,70.78,81.47,89.74,59.39,1,1
81.03,89.45,67.64,90.73,86.27,81.38,73.4,87.89,87.77,76.14,79.01,1,0
42.19,32.26,23.56,53.78,31.15,48.73,46.92,30.17,38.57,50.19,28.57,0,1
